age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
0.9833822896158448,-1.1296537083491727,-0.07523628214442817,-0.2642769412453944,-1.099868000395504,-0.6109192797475526,-0.9899441798838506,-0.9007031003535046,-0.09091832397186005,0.8061592627829794,30.4279155782196,14.85670339484518,39.30050834206757,15.41487268486764
0.27328206965278384,-0.9657874485639328,0.25452957721347813,-1.0600255097326978,-0.2655256580016509,-0.6264831489650221,1.029507540216161,-0.9007031003535046,-0.09091832397186005,-1.2404496805604566,25.75140971942969,22.27073276349831,42.59973074909572,9.378126767976276
-0.7208582382955011,0.6449632749360251,-0.6446542852082336,0.0009725815837066156,-2.288173760774628,0.5659678021664025,0.15194451896591746,1.110243763574838,-1.079160975839905,0.8061592627829794,32.34128882164903,24.7896827842452,28.85973284649412,14.009295547611655
1.267422377601069,-0.410976483174743,0.20849607233829273,-0.7947759869035965,0.20221171576459981,0.2909895377171811,0.48498247140255674,-0.9007031003535046,-0.09091832397186005,0.8061592627829794,26.857687396744563,24.19038015688389,38.78909912854948,10.162833317822066
-1.2179283922696431,1.7817475284538005,-0.26593153450577933,0.8851376576807103,0.935421653019804,1.2898617576549678,1.7580153276538315,-0.9007031003535046,0.8973243278961849,0.8061592627829794,41.67566679116565,25.709398305766328,14.232051881515533,18.38288302155248
-0.2947981063176647,1.543211650835687,0.11999480751916225,0.6198881348516093,-0.10118549965134659,1.2913535023083995,0.42520801857274476,-0.9007031003535046,-1.079160975839905,-1.2404496805604566,35.07933794798996,26.997908930344128,22.41952788718121,15.503225234484718
0.9833822896158448,1.763865368542582,0.8443326294246318,1.6808862261680135,0.5182504818228774,0.3874556919724233,0.20215222475124267,1.110243763574838,1.8855669797642287,-1.2404496805604566,35.89287137687379,16.74830004179855,24.487986172750976,22.870842408576674
-0.4368181503102769,-1.0096897573280024,-0.8370799726097455,-0.5295264640744954,-0.505715120205942,-0.41018017421744296,0.08286020396596137,-0.9007031003535046,0.8973243278961849,0.8061592627829794,33.40571146207936,22.539848498972685,31.55690853244584,12.49753150650211
-0.15277806232505256,0.4973373001000956,-0.053520633326047215,-0.4411099564647951,-1.5549638235194236,-0.20650730420225108,-0.7326872653783082,-0.9007031003535046,-1.079160975839905,0.8061592627829794,36.0791578583617,18.81543545097234,33.577062205638775,11.52834448502718
-1.0048983262807252,-0.539649510080818,-0.9944971238389141,-0.7063594792938961,0.01258845612963322,-0.8583002681082897,2.3012914044921833,1.110243763574838,-0.09091832397186005,-1.2404496805604566,31.16538888743052,28.461909949077192,32.628661301137626,7.744039862354655
-1.0048983262807252,0.32276316012849726,-0.937661509319089,0.0009725815837066156,0.6952321908155128,-0.5614430820754052,-0.2205385488309991,1.110243763574838,1.8855669797642287,0.8061592627829794,45.77187909931149,16.994118388610126,26.1016944103018,11.132308101776587
-0.08176804032874645,-0.8909393660612867,0.12678545411615663,-0.2642769412453944,-1.3274159119574636,-0.7949011203374476,-0.7837630648769294,1.110243763574838,-0.09091832397186005,-1.2404496805604566,27.5962531295094,16.783201870677157,37.70907631596927,17.911468683844166
0.7703522236269263,1.2846520372690837,-0.9734566068733234,0.531471627241909,-0.4551489176366174,0.4197768261301075,-0.8003720007180523,-0.9007031003535046,0.8973243278961849,0.8061592627829794,36.029342816913925,19.37453244657348,29.964945401243583,14.631179335269012
1.0543923116121507,-0.8709513230467507,-0.10176961942689303,-0.5295264640744954,-0.24024255671698866,-0.466916195869624,0.7444893430833764,-0.9007031003535046,-0.09091832397186005,0.8061592627829794,29.94209215409164,22.13701563878498,38.28592075590359,9.634971451219805
-0.08176804032874645,-1.6344945662020225,-0.7900370472944664,0.4430551196322085,2.389199976887881,-1.4527107876789935,-0.7446102667874556,1.110243763574838,-1.079160975839905,0.8061592627829794,37.46186155251968,17.61373066639697,27.78898292300435,17.13542485807898
-1.5729785022511735,2.1494204411193976,-0.6704272798215369,0.531471627241909,0.24013636769159313,2.5933979606452646,-1.0057293125072535,1.110243763574838,-1.079160975839905,-1.2404496805604566,38.59823711297204,27.98317040055773,15.775899003207613,17.642693483262605
-0.22378808432135855,0.4455111599981205,-0.9050126572924196,0.4430551196322085,-1.9089272415046945,-0.2926306955270343,-0.4561462690988324,-0.9007031003535046,0.8973243278961849,0.8061592627829794,33.71758221716239,20.4776569390764,28.475014408417582,17.32974643534363
-1.64398852424748,-1.173127701905788,-0.7507810796599106,0.4430551196322085,-2.1617582543513163,-1.205876772357848,0.7565452159792528,1.110243763574838,-1.079160975839905,0.8061592627829794,31.02580819308816,25.5381800631644,24.35981383468268,19.076197909064767
-0.08176804032874645,-0.20206574073888833,0.755320099707272,0.6198881348516093,0.7457983933848372,0.3343993071320401,-0.4818170403348721,-0.9007031003535046,-0.09091832397186005,-1.2404496805604566,29.915063048224926,20.285740657167224,26.968599174875006,22.83059711973284
1.338432399597375,-0.6460144532653128,0.017564851562374206,-0.7063594792938961,2.389199976887881,-0.7045013943394939,0.6791077135136014,-0.9007031003535046,-0.09091832397186005,0.8061592627829794,36.65657358877018,20.748620620496222,37.83348957149381,4.761316219239784
0.34429209164908986,-0.0221733536080651,2.086116411085442,0.0009725815837066156,-0.2655256580016509,-0.7158386537055739,0.8155401560869215,1.110243763574838,-1.079160975839905,0.8061592627829794,31.3854958243857,16.674811495223913,31.244403778626484,20.6952889017639
0.9123722676195384,0.8312803901786633,-0.9982136263683505,-0.3526934488550947,-0.3287334112133064,1.8520008678897684,1.0219515816708398,-0.9007031003535046,-0.09091832397186005,0.8061592627829794,31.34786793335896,28.17340478363169,32.073306642452835,8.405420640556505
-1.64398852424748,0.6631666712528346,0.5982175730308597,0.4430551196322085,0.4424011779688908,-0.20998804172692473,-0.1058084490900796,-0.9007031003535046,1.8855669797642287,0.8061592627829794,37.98180660139152,23.836301318564693,18.23372137366093,19.948170706382847
-0.2947981063176647,0.24338207501362605,0.20881725156923167,0.6198881348516093,-0.7964707849795574,-0.5025191682648578,0.22721178714832888,1.110243763574838,-0.09091832397186005,0.8061592627829794,35.72851523388999,17.34984759645265,25.74154943618045,21.180087733476903
0.5573221576380082,-0.02267305468342857,-0.7335750494310396,-0.17586043363569387,-2.364023064628614,-0.27343691431954803,-0.7279658985498716,-0.9007031003535046,-1.079160975839905,0.8061592627829794,29.397524742431603,18.05105771736193,40.75227580747178,11.799141732734672
-0.9338883042844192,1.1267108045202952,0.3193029070122226,-0.8831924945132968,1.0618371594431149,-0.17279387503469731,-0.9390632585657652,-0.9007031003535046,-0.09091832397186005,0.8061592627829794,42.09549944676772,19.94087946461156,23.375861044377352,14.587760044243367
-0.22378808432135855,-1.6344945662020225,0.27154552177505875,0.8851376576807103,-0.6068475253445909,-1.520684619053693,-0.24182456100498223,1.110243763574838,1.8855669797642287,-1.2404496805604566,27.51902063251583,16.281864578168676,31.29803910115744,24.90107568815805
1.338432399597375,-0.8302613783385884,-0.4056707186769422,-1.6789410630006003,1.074478710085446,-0.306404471160386,-1.0393900891452623,1.110243763574838,-0.09091832397186005,0.8061592627829794,27.83481094309121,21.889810346306003,45.6323640154783,4.64301469512448
-0.010758018332440342,-1.076257079153198,0.17306148208409197,-1.4136915401714991,-0.758546133052564,-1.2002578674965894,-0.3843602338687205,-0.9007031003535046,-1.079160975839905,0.8061592627829794,31.622105205561656,17.030646632275666,45.5574697994053,5.789778362757379
